movieId,title,genres,year,tag,content
44511,Unknown White Male,Documentary,2005.0,,unknown white male documentary
44555,"Lives of Others, The (Das leben der Anderen)",Drama Romance Thriller,2006.0,,lives of others the das leben der anderen drama romance thriller
44597,Youth of the Beast (Yaju no seishun),Action Crime Mystery,1963.0,,youth of the beast yaju no seishun action crime mystery
44613,Take the Lead,Drama,2006.0,,take the lead drama
44633,"Devil and Daniel Johnston, The",Documentary,2005.0,,devil and daniel johnston the documentary
44657,Mouchette,Drama,1967.0,,mouchette drama
44665,Lucky Number Slevin,Crime Drama Mystery,2006.0,twist ending,lucky number slevin crime drama mystery twist ending
44694,Volver,Comedy Drama,2006.0,,volver comedy drama
44709,Akeelah and the Bee,Drama,2006.0,,akeelah and the bee drama
44719,Brainstorm,Drama,2001.0,,brainstorm drama
44731,Stay Alive,Horror Sci-Fi Thriller,2006.0,,stay alive horror sci fi thriller
44759,Basic Instinct 2,Crime Drama Mystery Thriller,2006.0,,basic instinct 2 crime drama mystery thriller
44761,Brick,Crime Drama Film-Noir Mystery,2005.0,,brick crime drama film noir mystery
44773,"Dead Hate the Living!, The",Comedy Horror,2000.0,,dead hate the living the comedy horror
44777,Evil Aliens,Comedy Horror Sci-Fi,2005.0,,evil aliens comedy horror sci fi
44788,This Film Is Not Yet Rated,Documentary,2006.0,,this film is not yet rated documentary
44828,Slither,Comedy Horror Sci-Fi,2006.0,,slither comedy horror sci fi
44840,"Benchwarmers, The",Comedy,2006.0,,benchwarmers the comedy
44849,Renaissance,Action Animation Film-Noir Sci-Fi Thriller,2006.0,,renaissance action animation film noir sci fi thriller
44851,Go for Zucker! (Alles auf Zucker!),Comedy,2004.0,,go for zucker alles auf zucker comedy
44864,Friends with Money,Comedy Drama Romance,2006.0,,friends with money comedy drama romance
44889,Reefer Madness: The Movie Musical,Comedy Drama Musical,2005.0,satire,reefer madness the movie musical comedy drama musical satire
44929,Candy,Drama Romance,2006.0,,candy drama romance
44931,Secrets of a Soul (Geheimnisse einer Seele),Drama,1926.0,,secrets of a soul geheimnisse einer seele drama
44937,"Child, The (L'enfant)",Crime Drama,2005.0,,child the l enfant crime drama
44943,9/11,Documentary,2002.0,,9 11 documentary
44972,Scary Movie 4,Comedy Horror,2006.0,,scary movie 4 comedy horror
44974,Hard Candy,Drama Thriller,2005.0,,hard candy drama thriller
45028,"Prairie Home Companion, A",Comedy Drama Musical,2006.0,,prairie home companion a comedy drama musical
45062,"Sentinel, The",Crime Drama Thriller,2006.0,,sentinel the crime drama thriller
45074,"Wild, The",Adventure Animation Children Comedy Fantasy,2006.0,,wild the adventure animation children comedy fantasy
45081,Silent Hill,Fantasy Horror Thriller,2006.0,,silent hill fantasy horror thriller
45106,American Dreamz,Comedy Drama,2006.0,,american dreamz comedy drama
45175,Kinky Boots,Comedy Drama,2005.0,,kinky boots comedy drama
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong)",Action Comedy Crime Thriller,2005.0,,protector the a k a warrior king tom yum goong action comedy crime thriller
45186,Mission: Impossible III,Action Adventure Thriller,2006.0,,mission impossible iii action adventure thriller
45208,RV,Adventure Children Comedy,2006.0,,rv adventure children comedy
45210,United 93,Crime Drama,2006.0,,united 93 crime drama
45221,Stick It,Comedy,2006.0,,stick it comedy
45361,"American Haunting, An",Drama Horror Mystery Thriller,2005.0,,american haunting an drama horror mystery thriller
45382,Down in the Valley,Drama Romance,2005.0,,down in the valley drama romance
45431,Over the Hedge,Adventure Animation Children Comedy,2006.0,,over the hedge adventure animation children comedy
45440,Art School Confidential,Comedy Drama,2006.0,,art school confidential comedy drama
45442,Poseidon,Action Adventure Thriller IMAX,2006.0,,poseidon action adventure thriller imax
45447,"Da Vinci Code, The",Drama Mystery Thriller,2006.0,adventure audrey tautou conspiracy theory mystery paris tom hanks treasure hunt,da vinci code the drama mystery thriller adventure audrey tautou conspiracy theory mystery paris tom hanks treasure hunt
45499,X-Men: The Last Stand,Action Sci-Fi Thriller,2006.0,halle berry hugh jackman,x men the last stand action sci fi thriller halle berry hugh jackman
45501,"Break-Up, The",Comedy Drama Romance,2006.0,,break up the comedy drama romance
45503,Peaceful Warrior,Drama,2006.0,,peaceful warrior drama
45517,Cars,Animation Children Comedy,2006.0,,cars animation children comedy
45635,"Notorious Bettie Page, The",Drama,2005.0,,notorious bettie page the drama
45648,Game 6,Comedy Drama,2005.0,,game 6 comedy drama
45658,On a Clear Day,Drama,2005.0,,on a clear day drama
45662,"Omen, The",Horror Thriller,2006.0,,omen the horror thriller
45666,Nacho Libre,Comedy,2006.0,,nacho libre comedy
45668,"Lake House, The",Drama Fantasy Romance,2006.0,,lake house the drama fantasy romance
45672,Click,Adventure Comedy Drama Fantasy Romance,2006.0,,click adventure comedy drama fantasy romance
45720,"Devil Wears Prada, The",Comedy Drama,2006.0,,devil wears prada the comedy drama
45722,Pirates of the Caribbean: Dead Man's Chest,Action Adventure Fantasy,2006.0,,pirates of the caribbean dead man s chest action adventure fantasy
45726,"You, Me and Dupree",Comedy,2006.0,,you me and dupree comedy
45728,Clerks II,Comedy,2006.0,,clerks ii comedy
45730,Lady in the Water,Drama Fantasy Mystery,2006.0,bad disappointing faerie tale fairy tale far fetched m. night shyamalan paul giamatti,lady in the water drama fantasy mystery bad disappointing faerie tale fairy tale far fetched m night shyamalan paul giamatti
45732,My Super Ex-Girlfriend,Comedy Fantasy Romance,2006.0,,my super ex girlfriend comedy fantasy romance
45880,Marie Antoinette,Drama Romance,2006.0,cinematography lyrical,marie antoinette drama romance cinematography lyrical
45928,Who Killed the Electric Car?,Documentary,2006.0,,who killed the electric car documentary
45950,"Inconvenient Truth, An",Documentary,2006.0,,inconvenient truth an documentary
45969,Career Opportunities,Comedy Romance,1991.0,,career opportunities comedy romance
46062,High School Musical,Children Comedy Drama Musical Romance,2006.0,,high school musical children comedy drama musical romance
46105,I Am a Sex Addict,Comedy Documentary Romance,2005.0,,i am a sex addict comedy documentary romance
46231,Stoned,Drama,2005.0,,stoned drama
46322,Jet Li's Fearless (Huo Yuan Jia),Action Drama,2006.0,,jet li s fearless huo yuan jia action drama
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",Action Crime Drama Thriller,2006.0,,fast and the furious tokyo drift the fast and the furious 3 the action crime drama thriller
46337,Garfield: A Tail of Two Kitties,Animation Children Comedy,2006.0,,garfield a tail of two kitties animation children comedy
46347,Metal: A Headbanger's Journey,Documentary,2005.0,,metal a headbanger s journey documentary
46367,"Public Eye, The",Crime Thriller,1992.0,,public eye the crime thriller
46530,Superman Returns,Action Adventure Sci-Fi IMAX,2006.0,,superman returns action adventure sci fi imax
46559,"Road to Guantanamo, The",Drama War,2006.0,,road to guantanamo the drama war
46572,Edmond,Drama Thriller,2005.0,,edmond drama thriller
46574,"OH in Ohio, The",Comedy,2006.0,,oh in ohio the comedy
46578,Little Miss Sunshine,Adventure Comedy Drama,2006.0,,little miss sunshine adventure comedy drama
46664,"Fallen Idol, The",Drama Mystery Thriller,1948.0,,fallen idol the drama mystery thriller
46723,Babel,Drama Thriller,2006.0,brad pitt cate blanchett multiple storylines social commentary,babel drama thriller brad pitt cate blanchett multiple storylines social commentary
46772,Strangers with Candy,Comedy,2005.0,,strangers with candy comedy
46850,Wordplay,Documentary,2006.0,,wordplay documentary
46855,Army of Shadows (L'armée des ombres),Action Drama Thriller War,1969.0,,army of shadows l arm e des ombres action drama thriller war
46862,Orchestra Rehearsal (Prova d'orchestra),Drama,1978.0,,orchestra rehearsal prova d orchestra drama
46865,Little Man,Comedy,2006.0,,little man comedy
46948,Monster House,Animation Children Fantasy Mystery,2006.0,,monster house animation children fantasy mystery
46965,Snakes on a Plane,Action Comedy Horror Thriller,2006.0,,snakes on a plane action comedy horror thriller
46967,Scoop,Comedy Fantasy Mystery,2006.0,,scoop comedy fantasy mystery
46970,Talladega Nights: The Ballad of Ricky Bobby,Action Comedy,2006.0,,talladega nights the ballad of ricky bobby action comedy
46972,Night at the Museum,Action Comedy Fantasy IMAX,2006.0,ben stiller robin williams,night at the museum action comedy fantasy imax ben stiller robin williams
46974,World Trade Center,Drama,2006.0,,world trade center drama
46976,Stranger than Fiction,Comedy Drama Fantasy Romance,2006.0,emma thompson maggie gyllenhaal modern fantasy romance surreal will ferrell,stranger than fiction comedy drama fantasy romance emma thompson maggie gyllenhaal modern fantasy romance surreal will ferrell
47044,Miami Vice,Action Crime Drama Thriller,2006.0,,miami vice action crime drama thriller
47099,"Pursuit of Happyness, The",Drama,2006.0,,pursuit of happyness the drama
47122,John Tucker Must Die,Comedy Romance,2006.0,,john tucker must die comedy romance
47124,"Ant Bully, The",Adventure Animation Children Comedy Fantasy IMAX,2006.0,,ant bully the adventure animation children comedy fantasy imax
47200,Crank,Action Thriller,2006.0,,crank action thriller
47202,"Secret Life of Words, The",Drama Romance,2005.0,,secret life of words the drama romance
47254,Chaos,Action Crime Drama Thriller,2005.0,,chaos action crime drama thriller
47261,"Night Listener, The",Fantasy Mystery Thriller,2006.0,,night listener the fantasy mystery thriller
47382,Step Up,Drama Romance,2006.0,,step up drama romance
47384,Zoom,Adventure Comedy Drama Fantasy,2006.0,,zoom adventure comedy drama fantasy
47404,Mind Game,Adventure Animation Comedy Fantasy Romance Sci-Fi,2004.0,,mind game adventure animation comedy fantasy romance sci fi
47423,Half Nelson,Drama,2006.0,,half nelson drama
47446,"Moustache, La",Drama Mystery Thriller,2005.0,,moustache la drama mystery thriller
47465,Tideland,Drama Fantasy Thriller,2005.0,,tideland drama fantasy thriller
47491,Adam's Apples (Adams æbler),Comedy Drama,2005.0,,adam s apples adams bler comedy drama
47516,Material Girls,Children Comedy Drama,2006.0,,material girls children comedy drama
47518,Accepted,Comedy,2006.0,,accepted comedy
47538,Crime Busters,Action Adventure Comedy Crime,1977.0,,crime busters action adventure comedy crime
47566,Born to Kill,Crime Drama Film-Noir,1947.0,,born to kill crime drama film noir
47610,"Illusionist, The",Drama Fantasy Mystery Romance,2006.0,costume drama edward norton magic paul giamatti,illusionist the drama fantasy mystery romance costume drama edward norton magic paul giamatti
47629,The Queen,Drama,2006.0,,the queen drama
47640,Beerfest,Comedy,2006.0,,beerfest comedy
47644,Invincible,Drama,2006.0,,invincible drama
47646,Idlewild,Crime Drama Musical,2006.0,,idlewild crime drama musical
47721,"Red Balloon, The (Ballon rouge, Le)",Children Fantasy,1956.0,,red balloon the ballon rouge le children fantasy
47725,Angel-A,Comedy Drama Fantasy Romance,2005.0,,angel a comedy drama fantasy romance
47736,"Chump at Oxford, A",Comedy,1940.0,,chump at oxford a comedy
47774,"Icicle Thief, The (Ladri di saponette)",Comedy Fantasy,1989.0,,icicle thief the ladri di saponette comedy fantasy
47793,"Puffy Chair, The",Drama Romance,2006.0,,puffy chair the drama romance
47810,"Wicker Man, The",Horror Mystery Thriller,2006.0,,wicker man the horror mystery thriller
47894,"Wind That Shakes the Barley, The",Drama War,2006.0,,wind that shakes the barley the drama war
47937,Severance,Comedy Horror Thriller,2006.0,,severance comedy horror thriller
47950,Hollywoodland,Crime Drama Mystery Thriller,2006.0,,hollywoodland crime drama mystery thriller
47952,"Covenant, The",Action Horror Thriller,2006.0,,covenant the action horror thriller
47970,"Last Kiss, The",Comedy Drama,2006.0,,last kiss the comedy drama
47978,SherryBaby,Drama,2006.0,,sherrybaby drama
47997,Idiocracy,Adventure Comedy Sci-Fi Thriller,2006.0,,idiocracy adventure comedy sci fi thriller
47999,Jesus Camp,Documentary Drama,2006.0,,jesus camp documentary drama
48001,"Bow, The (Hwal)",Drama Romance,2005.0,,bow the hwal drama romance
48032,"Tiger and the Snow, The (La tigre e la neve)",Comedy Drama Romance War,2005.0,,tiger and the snow the la tigre e la neve comedy drama romance war
48043,"Fountain, The",Drama Fantasy Romance,2006.0,,fountain the drama fantasy romance
48045,Fear City: A Family-Style Comedy (La cité de la peur),Comedy,1994.0,,fear city a family style comedy la cit de la peur comedy
48082,"Science of Sleep, The (La science des rêves)",Comedy Drama Fantasy Romance,2006.0,,science of sleep the la science des r ves comedy drama fantasy romance
48142,"Black Dahlia, The",Crime Drama Mystery Thriller,2006.0,,black dahlia the crime drama mystery thriller
48150,"Woods, The",Horror,2006.0,,woods the horror
48161,Gridiron Gang,Drama,2006.0,,gridiron gang drama
48214,Land of Plenty (Angst and Alienation in America),Drama,2004.0,,land of plenty angst and alienation in america drama
48262,"Bridge, The",Documentary,2006.0,,bridge the documentary
48304,Apocalypto,Adventure Drama Thriller,2006.0,,apocalypto adventure drama thriller
48319,Flyboys,Action Adventure Drama War,2006.0,,flyboys action adventure drama war
48322,Jackass Number Two,Comedy Documentary,2006.0,,jackass number two comedy documentary
48326,All the King's Men,Drama,2006.0,,all the king s men drama
48342,Conversations with Other Women,Comedy Drama Romance,2005.0,,conversations with other women comedy drama romance
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,2006.0,,borat cultural learnings of america for make benefit glorious nation of kazakhstan comedy
48394,"Pan's Labyrinth (Laberinto del fauno, El)",Drama Fantasy Thriller,2006.0,atmospheric bittersweet visually appealing,pan s labyrinth laberinto del fauno el drama fantasy thriller atmospheric bittersweet visually appealing
48412,"Guardian, The",Action Adventure Drama,2006.0,,guardian the action adventure drama
48414,Open Season,Adventure Animation Children Comedy IMAX,2006.0,,open season adventure animation children comedy imax
48416,School for Scoundrels,Comedy Crime,2006.0,,school for scoundrels comedy crime
48516,"Departed, The",Crime Drama Thriller,2006.0,way too long leonardo dicaprio suspense twist ending undercover cop atmospheric jack nicholson leonardo dicaprio martin scorsese suspense,departed the crime drama thriller way too long leonardo dicaprio suspense twist ending undercover cop atmospheric jack nicholson leonardo dicaprio martin scorsese suspense
48518,"Texas Chainsaw Massacre: The Beginning, The",Horror Thriller,2006.0,,texas chainsaw massacre the beginning the horror thriller
48520,Employee of the Month,Comedy,2006.0,,employee of the month comedy
48560,Running With Scissors,Comedy Drama,2006.0,,running with scissors comedy drama
